rxn	KEGG_rxn_id	ec_code	direction	substrates_name	substrates_kegg	products_name	products_kegg	genes_model	uniprot_model
r_0888	R08639	5.4.2.2	forward	D-glucose 6-phosphate	C00092	D-glucose 1-phosphate	C00103	YKL127W	P33401
r_0888	R08639	5.4.2.2	reverse	D-glucose 1-phosphate	C00103	D-glucose 6-phosphate	C00092	YKL127W	P33401
r_0889	R01528	1.1.1.44	forward	6-phospho-D-gluconate;NADP(+)	C00345;C00006	carbon dioxide;D-ribulose 5-phosphate;NADPH	C00011;C00199;C00005	YGR256W	P53319
r_0889	R01528	1.1.1.44	forward	6-phospho-D-gluconate;NADP(+)	C00345;C00006	carbon dioxide;D-ribulose 5-phosphate;NADPH	C00011;C00199;C00005	YHR183W	P38720
r_0890	R02060	5.4.2.3	forward	alpha-D-glucosamine 1-phosphate	C06156	alpha-D-glucosamine 6-phosphate	C00352	YEL058W	P38628
r_0890	R02060	5.4.2.3	reverse	alpha-D-glucosamine 6-phosphate	C00352	alpha-D-glucosamine 1-phosphate	C06156	YEL058W	P38628
r_0891	R01513	1.1.1.399	forward	3-phosphonato-D-glycerate(3-);NAD	C00197;C00003	3-phospho-hydroxypyruvate;H+;NADH	C03232;C00080;C00004	YER081W	P40054
r_0891	R01513	1.1.1.399	forward	3-phosphonato-D-glycerate(3-);NAD	C00197;C00003	3-phospho-hydroxypyruvate;H+;NADH	C03232;C00080;C00004	YIL074C	P40510
r_0891	R01513	1.1.1.95	forward	3-phosphonato-D-glycerate(3-);NAD	C00197;C00003	3-phospho-hydroxypyruvate;H+;NADH	C03232;C00080;C00004	YER081W	P40054
r_0891	R01513	1.1.1.95	forward	3-phosphonato-D-glycerate(3-);NAD	C00197;C00003	3-phospho-hydroxypyruvate;H+;NADH	C03232;C00080;C00004	YIL074C	P40510
r_0892	R01512	2.7.2.3	forward	1,3-bisphospho-D-glycerate;ADP	C00236;C00008	3-phosphonato-D-glycerate(3-);ATP	C00197;C00002	YCR012W	P00560
r_0892	R01512	2.7.2.3	reverse	3-phosphonato-D-glycerate(3-);ATP	C00197;C00002	1,3-bisphospho-D-glycerate;ADP	C00236;C00008	YCR012W	P00560
r_0893	R01518	5.4.2.11	forward	3-phosphonato-D-glycerate(3-)	C00197	2-phospho-D-glyceric acid	C00631	YOR283W	Q12040
r_0893	R01518	5.4.2.11	reverse	2-phospho-D-glyceric acid	C00631	3-phosphonato-D-glycerate(3-)	C00197	YOR283W	Q12040
r_0893	R01518	5.4.2.11	forward	3-phosphonato-D-glycerate(3-)	C00197	2-phospho-D-glyceric acid	C00631	YKL152C	P00950
r_0893	R01518	5.4.2.11	reverse	2-phospho-D-glyceric acid	C00631	3-phosphonato-D-glycerate(3-)	C00197	YKL152C	P00950
r_0902	R01818	5.4.2.8	forward	D-mannose 1-phosphate	C00636	D-mannose 6-phosphate	C00275	YFL045C	P07283
r_0902	R01818	5.4.2.8	reverse	D-mannose 6-phosphate	C00275	D-mannose 1-phosphate	C00636	YFL045C	P07283
r_0903	R04509	2.7.1.49	forward	4-amino-2-methyl-5-phosphomethylpyrimidine;ATP	C04556;C00002	4-amino-2-methyl-5-diphosphomethylpyrimidine;ADP	C04752;C00008	YOL055C	Q08224
r_0903	R04509	2.7.1.49	forward	4-amino-2-methyl-5-phosphomethylpyrimidine;ATP	C04556;C00002	4-amino-2-methyl-5-diphosphomethylpyrimidine;ADP	C04752;C00008	YPL258C	Q08975
r_0903	R04509	2.7.1.49	forward	4-amino-2-methyl-5-phosphomethylpyrimidine;ATP	C04556;C00002	4-amino-2-methyl-5-diphosphomethylpyrimidine;ADP	C04752;C00008	YPR121W	Q06490
r_0903	R04509	2.7.4.7	forward	4-amino-2-methyl-5-phosphomethylpyrimidine;ATP	C04556;C00002	4-amino-2-methyl-5-diphosphomethylpyrimidine;ADP	C04752;C00008	YOL055C	Q08224
r_0903	R04509	2.7.4.7	forward	4-amino-2-methyl-5-phosphomethylpyrimidine;ATP	C04556;C00002	4-amino-2-methyl-5-diphosphomethylpyrimidine;ADP	C04752;C00008	YPL258C	Q08975
r_0903	R04509	2.7.4.7	forward	4-amino-2-methyl-5-phosphomethylpyrimidine;ATP	C04556;C00002	4-amino-2-methyl-5-diphosphomethylpyrimidine;ADP	C04752;C00008	YPR121W	Q06490
r_0904	R03245	2.7.4.2	forward	(R)-5-phosphomevalonic acid;ATP	C01107;C00002	(R)-5-diphosphomevalonic acid;ADP	C01143;C00008	YMR220W	P24521
r_0905	R04231	6.3.2.5	forward	(R)-4'-phosphopantothenic acid;CTP;L-cysteine	C03492;C00063;C00097	CMP;diphosphate;H+;N-[(R)-4-phosphonopantothenoyl]-L-cysteine	C00055;C00013;C00080;C04352	YIL083C	P40506
r_0906	R03269	4.1.1.36	forward	H+;N-[(R)-4-phosphonopantothenoyl]-L-cysteine	C00080;C04352	carbon dioxide;pantetheine 4'-phosphate	C00011;C01134	YKL088W;YKR072C;YOR054C	P36024;P36076;Q08438
r_0907		5.4.2.2	forward	alpha-D-ribose 1-phosphate(2-)	C00620	ribose-5-phosphate	C03736	YKL127W	P33401
r_0907		5.4.2.2	reverse	ribose-5-phosphate	C03736	alpha-D-ribose 1-phosphate(2-)	C00620	YKL127W	P33401
r_0907		5.4.2.2	forward	alpha-D-ribose 1-phosphate(2-)	C00620	ribose-5-phosphate	C03736	YMR105C	P37012
r_0907		5.4.2.2	reverse	ribose-5-phosphate	C03736	alpha-D-ribose 1-phosphate(2-)	C00620	YMR105C	P37012
r_0907		5.4.2.2	forward	alpha-D-ribose 1-phosphate(2-)	C00620	ribose-5-phosphate	C03736	YMR278W	Q03262
r_0907		5.4.2.2	reverse	ribose-5-phosphate	C03736	alpha-D-ribose 1-phosphate(2-)	C00620	YMR278W	Q03262
r_0907		5.4.2.7	forward	alpha-D-ribose 1-phosphate(2-)	C00620	ribose-5-phosphate	C03736	YKL127W	P33401
r_0907		5.4.2.7	reverse	ribose-5-phosphate	C03736	alpha-D-ribose 1-phosphate(2-)	C00620	YKL127W	P33401
r_0907		5.4.2.7	forward	alpha-D-ribose 1-phosphate(2-)	C00620	ribose-5-phosphate	C03736	YMR105C	P37012
r_0907		5.4.2.7	reverse	ribose-5-phosphate	C03736	alpha-D-ribose 1-phosphate(2-)	C00620	YMR105C	P37012
r_0907		5.4.2.7	forward	alpha-D-ribose 1-phosphate(2-)	C00620	ribose-5-phosphate	C03736	YMR278W	Q03262
r_0907		5.4.2.7	reverse	ribose-5-phosphate	C03736	alpha-D-ribose 1-phosphate(2-)	C00620	YMR278W	Q03262
r_0908	R04591	6.3.2.6	forward	ATP;L-aspartate;phosphoribosyl-carboxy-aminoimidazole	C00002;C00049;C04751	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole;ADP;H+;phosphate	C04823;C00008;C00080;C00009	YAR015W	P27616
r_0909	R04037	1.1.1.23	forward	1-(5-phosphoribosyl)-5'-AMP;H2O	C02741;C00001	1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	C04896	YCL030C	P00815
r_0909	R04037	3.5.4.19	forward	1-(5-phosphoribosyl)-5'-AMP;H2O	C02741;C00001	1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	C04896	YCL030C	P00815
r_0909	R04037	3.6.1.31	forward	1-(5-phosphoribosyl)-5'-AMP;H2O	C02741;C00001	1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	C04896	YCL030C	P00815
r_0910	R04035	1.1.1.23	forward	5-phosphoribosyl-ATP;H2O	C02739;C00001	1-(5-phosphoribosyl)-5'-AMP;diphosphate;H+	C02741;C00013;C00080	YCL030C	P00815
r_0910	R04035	3.5.4.19	forward	5-phosphoribosyl-ATP;H2O	C02739;C00001	1-(5-phosphoribosyl)-5'-AMP;diphosphate;H+	C02741;C00013;C00080	YCL030C	P00815
r_0910	R04035	3.6.1.31	forward	5-phosphoribosyl-ATP;H2O	C02739;C00001	1-(5-phosphoribosyl)-5'-AMP;diphosphate;H+	C02741;C00013;C00080	YCL030C	P00815
r_0911	R04209	4.1.1.21	forward	5'-phosphoribosyl-5-aminoimidazole;carbon dioxide	C03373;C00011	H+;phosphoribosyl-carboxy-aminoimidazole	C00080;C04751	YOR128C	P21264
r_0912	R04560	2.1.2.3	forward	10-formyl-THF;AICAR	C00234;C04677	phosphoribosyl-formamido-carboxamide;THF	C04734;C00101	YLR028C	P54113
r_0912	R04560	2.1.2.3	reverse	phosphoribosyl-formamido-carboxamide;THF	C04734;C00101	10-formyl-THF;AICAR	C00234;C04677	YLR028C	P54113
r_0912	R04560	2.1.2.3	forward	10-formyl-THF;AICAR	C00234;C04677	phosphoribosyl-formamido-carboxamide;THF	C04734;C00101	YMR120C	P38009
r_0912	R04560	2.1.2.3	reverse	phosphoribosyl-formamido-carboxamide;THF	C04734;C00101	10-formyl-THF;AICAR	C00234;C04677	YMR120C	P38009
r_0912	R04560	3.5.4.10	forward	10-formyl-THF;AICAR	C00234;C04677	phosphoribosyl-formamido-carboxamide;THF	C04734;C00101	YLR028C	P54113
r_0912	R04560	3.5.4.10	reverse	phosphoribosyl-formamido-carboxamide;THF	C04734;C00101	10-formyl-THF;AICAR	C00234;C04677	YLR028C	P54113
r_0912	R04560	3.5.4.10	forward	10-formyl-THF;AICAR	C00234;C04677	phosphoribosyl-formamido-carboxamide;THF	C04734;C00101	YMR120C	P38009
r_0912	R04560	3.5.4.10	reverse	phosphoribosyl-formamido-carboxamide;THF	C04734;C00101	10-formyl-THF;AICAR	C00234;C04677	YMR120C	P38009
r_0913	R03509	5.3.1.24	forward	N-(5-phospho-beta-D-ribosyl)anthranilate	C04302	1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	C01302	YDR007W	P00912
r_0914	R04144	6.3.3.1	forward	5-phosphoribosylamine;ATP;L-glycine	C03090;C00002;C00037	5-phospho-ribosyl-glycineamide;ADP;H+;phosphate	C03838;C00008;C00080;C00009	YGL234W	P07244
r_0914	R04144	6.3.4.13	forward	5-phosphoribosylamine;ATP;L-glycine	C03090;C00002;C00037	5-phospho-ribosyl-glycineamide;ADP;H+;phosphate	C03838;C00008;C00080;C00009	YGL234W	P07244
r_0915	R01072	2.4.2.14	forward	H2O;L-glutamine;PRPP	C00001;C00064;C00119	5-phosphoribosylamine;diphosphate;L-glutamate	C03090;C00013;C00025	YMR300C	P04046
r_0916		2.7.6.1	forward	ATP;ribose-5-phosphate	C00002;C03736	AMP;H+;PRPP	C00020;C00080;C00119	YKL181W;YER099C	P32895;P38620
r_0916		2.7.6.1	forward	ATP;ribose-5-phosphate	C00002;C03736	AMP;H+;PRPP	C00020;C00080;C00119	YKL181W;YHL011C	P32895;P38689
r_0916		2.7.6.1	forward	ATP;ribose-5-phosphate	C00002;C03736	AMP;H+;PRPP	C00020;C00080;C00119	YKL181W;YBL068W	P38063;P32895
r_0916		2.7.6.1	forward	ATP;ribose-5-phosphate	C00002;C03736	AMP;H+;PRPP	C00020;C00080;C00119	YER099C;YOL061W	Q12265;P38620
r_0916		2.7.6.1	forward	ATP;ribose-5-phosphate	C00002;C03736	AMP;H+;PRPP	C00020;C00080;C00119	YBL068W;YOL061W	P38063;Q12265
r_0917	R00582	3.1.3.3	forward	3-phospho-serine;H2O	C01005;C00001	L-serine;phosphate	C00065;C00009	YGR208W	P42941
r_0918	R04173	2.6.1.52	forward	3-phospho-hydroxypyruvate;L-glutamate	C03232;C00025	2-oxoglutarate;3-phospho-serine	C00026;C01005	YOR184W	P33330
r_0921		4.1.2.27	forward	phytosphingosine 1-phosphate		2-hydroxyhexadecanal;O-phosphoethanolamine	;C00346	YDR294C	Q05567
r_0929		1.5.3.17	forward	H2O;N(1)-acetylspermidine;oxygen	C00001;C00612;C00007	3-aminopropanal;hydrogen peroxide;N-acetylputrescine	C02229;C00027;C02714	YMR020W	P50264
r_0935	R00036	4.2.1.24	forward	5-aminolevulinate	C00430	H+;H2O;porphobilinogen	C00080;C00001;C00931	YGL040C	P05373
r_0936	R03899	1.5.3.17	forward	H2O;N(1)-acetylspermine;oxygen	C00001;C02567;C00007	3-aminopropanal;hydrogen peroxide;N(1)-acetylspermidine	C02229;C00027;C00612	YMR020W	P50264
r_0937	R09076	1.5.3.17	forward	H2O;oxygen;spermine	C00001;C00007;C00750	3-aminopropanal;hydrogen peroxide;spermidine	C02229;C00027;C00315	YMR020W	P50264
r_0938	R01373	4.2.1.51	forward	H+;prephenate	C00080;C00254	carbon dioxide;H2O;keto-phenylpyruvate	C00011;C00001;C00166	YNL316C	P32452
r_0939	R01730	1.3.1.13	forward	NADP(+);prephenate	C00006;C00254	3-(4-hydroxyphenyl)pyruvate;carbon dioxide;NADPH	C01179;C00011;C00005	YBR166C	P20049
r_0940	R10507	1.5.5.2	forward	FAD;L-proline	C00016;C00148	1-pyrroline-5-carboxylate;FADH2	C04322;C01352	YLR142W	P09368
r_0941	R03661	6.1.1.15	forward	ATP;L-proline;tRNA(Pro)	C00002;C00148;C01649	AMP;diphosphate;Pro-tRNA(Pro)	C00020;C00013;C02702	YHR020W	P38708
r_0942	R03222	1.3.3.4	forward	oxygen;protoporphyrinogen	C00007;C01079	H2O;protoporphyrin	C00001;C02191	YER014W	P40012
r_0943	R02294	2.4.2.1	forward	nicotinamide riboside;phosphate	C03150;C00009	alpha-D-ribose 1-phosphate(2-);H+;nicotinamide	C00620;C00080;C00153	YLR209C	Q05788
r_0943	R02294	2.4.2.28	forward	nicotinamide riboside;phosphate	C03150;C00009	alpha-D-ribose 1-phosphate(2-);H+;nicotinamide	C00620;C00080;C00153	YLR209C	Q05788
r_0943	R02294	3.2.2.3	forward	nicotinamide riboside;phosphate	C03150;C00009	alpha-D-ribose 1-phosphate(2-);H+;nicotinamide	C00620;C00080;C00153	YLR209C	Q05788
r_0949	R02147	2.4.2.1	forward	guanosine;phosphate	C00387;C00009	alpha-D-ribose 1-phosphate(2-);guanine	C00620;C00242	YLR209C	Q05788
r_0949	R02147	2.4.2.1	reverse	alpha-D-ribose 1-phosphate(2-);guanine	C00620;C00242	guanosine;phosphate	C00387;C00009	YLR209C	Q05788
r_0951	R01863	2.4.2.1	forward	inosine;phosphate	C00294;C00009	alpha-D-ribose 1-phosphate(2-);hypoxanthine	C00620;C00262	YLR209C	Q05788
r_0951	R01863	2.4.2.1	reverse	alpha-D-ribose 1-phosphate(2-);hypoxanthine	C00620;C00262	inosine;phosphate	C00294;C00009	YLR209C	Q05788
r_0953		1.4.3.5	forward	ammonium;H2O;oxygen;pyridoxal	C01342;C00001;C00007;C00250	hydrogen peroxide;pyridoxamine	C00027;C00534	YBR035C	P38075
r_0954	R00277	1.4.3.5	forward	H2O;oxygen;pyridoxamine 5'-phosphate	C00001;C00007;C00647	ammonium;hydrogen peroxide;pyridoxal 5'-phosphate	C01342;C00027;C00018	YBR035C	P38075
r_0955	R00278	1.4.3.5	forward	oxygen;pyridoxine 5'-phosphate	C00007;C00627	hydrogen peroxide;pyridoxal 5'-phosphate	C00027;C00018	YBR035C	P38075
r_0956	R01711	1.4.3.5	forward	oxygen;pyridoxine	C00007;C00314	hydrogen peroxide;pyridoxal	C00027;C00250	YBR035C	P38075
r_0957	R01251	1.5.1.2	forward	1-pyrroline-5-carboxylate;H+;NADPH	C04322;C00080;C00005	L-proline;NADP(+)	C00148;C00006	YER023W	P32263
r_0958	R00344	6.4.1.1	forward	ATP;bicarbonate;pyruvate	C00002;C00288;C00022	ADP;H+;oxaloacetate;phosphate	C00008;C00080;C00036;C00009	YBR218C	P32327
r_0958	R00344	6.4.1.1	forward	ATP;bicarbonate;pyruvate	C00002;C00288;C00022	ADP;H+;oxaloacetate;phosphate	C00008;C00080;C00036;C00009	YGL062W	P11154
r_0959	R00224	4.1.1.1	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YGR087C	P26263
r_0959	R00224	4.1.1.1	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YLR044C	P06169
r_0959	R00224	4.1.1.1	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YLR134W	P16467
r_0959	R00224	4.1.1.43	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YGR087C	P26263
r_0959	R00224	4.1.1.43	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YLR044C	P06169
r_0959	R00224	4.1.1.43	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YLR134W	P16467
r_0959	R00224	4.1.1.74	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YGR087C	P26263
r_0959	R00224	4.1.1.74	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YLR044C	P06169
r_0959	R00224	4.1.1.74	forward	H+;pyruvate	C00080;C00022	acetaldehyde;carbon dioxide	C00084;C00011	YLR134W	P16467
r_0960		4.1.1.1	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YGR087C	P26263
r_0960		4.1.1.1	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YLR044C	P06169
r_0960		4.1.1.1	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YLR134W	P16467
r_0960		4.1.1.43	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YGR087C	P26263
r_0960		4.1.1.43	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YLR044C	P06169
r_0960		4.1.1.43	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YLR134W	P16467
r_0960		4.1.1.74	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YGR087C	P26263
r_0960		4.1.1.74	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YLR044C	P06169
r_0960		4.1.1.74	forward	acetaldehyde;H+;pyruvate	C00084;C00080;C00022	(R)-acetoin;carbon dioxide	C00810;C00011	YLR134W	P16467
r_0961	R00209	1.2.4.1	forward	coenzyme A;NAD;pyruvate	C00010;C00003;C00022	acetyl-CoA;carbon dioxide;NADH	C00024;C00011;C00004	YBR221C;YER178W;YFL018C;YGR193C;YNL071W	P16387;P16451;P32473;P09624;P12695
r_0961	R00209	1.8.1.4	forward	coenzyme A;NAD;pyruvate	C00010;C00003;C00022	acetyl-CoA;carbon dioxide;NADH	C00024;C00011;C00004	YBR221C;YER178W;YFL018C;YGR193C;YNL071W	P16387;P16451;P32473;P09624;P12695
r_0961	R00209	2.3.1.12	forward	coenzyme A;NAD;pyruvate	C00010;C00003;C00022	acetyl-CoA;carbon dioxide;NADH	C00024;C00011;C00004	YBR221C;YER178W;YFL018C;YGR193C;YNL071W	P16387;P16451;P32473;P09624;P12695
r_0962	R00200	2.7.1.40	forward	ADP;H+;phosphoenolpyruvate	C00008;C00080;C00074	ATP;pyruvate	C00002;C00022	YAL038W	P00549
r_0962	R00200	2.7.1.40	forward	ADP;H+;phosphoenolpyruvate	C00008;C00080;C00074	ATP;pyruvate	C00002;C00022	YOR347C	P52489
r_0963		2.1.1.114	forward	2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone;H+;NADH;oxygen	C05804;C00080;C00004;C00007	2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone;H2O;NAD	C05805;C00001;C00003	YDR204W;YGR255C;YLR201C;YML110C;YOL096C;YOR125C	P27680;O13525;P53318;Q05779;P49017;P41735
r_0963		2.1.1.201	forward	2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone;H+;NADH;oxygen	C05804;C00080;C00004;C00007	2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone;H2O;NAD	C05805;C00001;C00003	YDR204W;YGR255C;YLR201C;YML110C;YOL096C;YOR125C	P27680;O13525;P53318;Q05779;P49017;P41735
r_0963		2.1.1.64	forward	2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone;H+;NADH;oxygen	C05804;C00080;C00004;C00007	2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone;H2O;NAD	C05805;C00001;C00003	YDR204W;YGR255C;YLR201C;YML110C;YOL096C;YOR125C	P27680;O13525;P53318;Q05779;P49017;P41735
r_0965	R00549	2.7.1.26	forward	ATP;riboflavin	C00002;C00255	ADP;FMN;H+	C00008;C00061;C00080	YDR236C	Q03778
r_0967	R04457	2.5.1.78	forward	2-hydroxy-3-oxobutyl phosphate;5-amino-6-(D-ribitylamino)uracil	C15556;C04732	6,7-dimethyl-8-(1-D-ribityl)lumazine;H+;H2O;phosphate	C04332;C00080;C00001;C00009	YOL143C	P50861
r_0968	R00066	2.5.1.9	forward	6,7-dimethyl-8-(1-D-ribityl)lumazine;H+	C04332;C00080	5-amino-6-(D-ribitylamino)uracil;riboflavin	C04732;C00255	YBR256C	P38145
r_0969	R01051	2.7.1.15	forward	ATP;D-ribose	C00002;C00121	ADP;H+;ribose-5-phosphate	C00008;C00080;C03736	YCR036W	P25332
r_0974	R02017	1.17.4.1	forward	ADP;H+;TRX1	C00008;C00080;C00342	dADP;H2O;TRX1 disulphide	C00206;C00001;C00343	YER070W	P21524
r_0974	R02017	1.17.4.1	forward	ADP;H+;TRX1	C00008;C00080;C00342	dADP;H2O;TRX1 disulphide	C00206;C00001;C00343	YGR180C	P49723
r_0974	R02017	1.17.4.1	forward	ADP;H+;TRX1	C00008;C00080;C00342	dADP;H2O;TRX1 disulphide	C00206;C00001;C00343	YIL066C	P21672
r_0974	R02017	1.17.4.1	forward	ADP;H+;TRX1	C00008;C00080;C00342	dADP;H2O;TRX1 disulphide	C00206;C00001;C00343	YJL026W	P09938
r_0976	R02024	1.17.4.1	forward	CDP;H+;TRX1	C00112;C00080;C00342	dCDP;H2O;TRX1 disulphide	C00705;C00001;C00343	YER070W	P21524
r_0976	R02024	1.17.4.1	forward	CDP;H+;TRX1	C00112;C00080;C00342	dCDP;H2O;TRX1 disulphide	C00705;C00001;C00343	YGR180C	P49723
r_0976	R02024	1.17.4.1	forward	CDP;H+;TRX1	C00112;C00080;C00342	dCDP;H2O;TRX1 disulphide	C00705;C00001;C00343	YIL066C	P21672
r_0976	R02024	1.17.4.1	forward	CDP;H+;TRX1	C00112;C00080;C00342	dCDP;H2O;TRX1 disulphide	C00705;C00001;C00343	YJL026W	P09938
r_0978	R02019	1.17.4.1	forward	GDP;H+;TRX1	C00035;C00080;C00342	dGDP;H2O;TRX1 disulphide	C00361;C00001;C00343	YER070W	P21524
r_0978	R02019	1.17.4.1	forward	GDP;H+;TRX1	C00035;C00080;C00342	dGDP;H2O;TRX1 disulphide	C00361;C00001;C00343	YGR180C	P49723
r_0978	R02019	1.17.4.1	forward	GDP;H+;TRX1	C00035;C00080;C00342	dGDP;H2O;TRX1 disulphide	C00361;C00001;C00343	YIL066C	P21672
r_0978	R02019	1.17.4.1	forward	GDP;H+;TRX1	C00035;C00080;C00342	dGDP;H2O;TRX1 disulphide	C00361;C00001;C00343	YJL026W	P09938
r_0982		5.3.1.6	forward	D-ribulose 5-phosphate	C00199	ribose-5-phosphate	C03736	YOR095C	Q12189
r_0982		5.3.1.6	reverse	ribose-5-phosphate	C03736	D-ribulose 5-phosphate	C00199	YOR095C	Q12189
r_0983	R02324	2.7.1.173	forward	ATP;nicotinamide riboside	C00002;C03150	ADP;H+;NMN	C00008;C00080;C00455	YNL129W	P53915
r_0983	R02324	2.7.1.22	forward	ATP;nicotinamide riboside	C00002;C03150	ADP;H+;NMN	C00008;C00080;C00455	YNL129W	P53915
r_0984	R01529	5.1.3.1	forward	D-ribulose 5-phosphate	C00199	D-xylulose 5-phosphate	C00231	YJL121C	P46969
r_0984	R01529	5.1.3.1	reverse	D-xylulose 5-phosphate	C00231	D-ribulose 5-phosphate	C00199	YJL121C	P46969
r_0985	R04711	2.1.1.114	forward	3-hexaprenyl-4,5-dihydroxybenzoic acid;S-adenosyl-L-methionine	C05200;C00019	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid;H+;S-adenosyl-L-homocysteine	C05313;C00080;C00021	YDR204W;YGR255C;YLR201C;YML110C;YOL096C;YOR125C	P27680;O13525;P53318;Q05779;P49017;P41735
r_0985	R04711	2.1.1.201	forward	3-hexaprenyl-4,5-dihydroxybenzoic acid;S-adenosyl-L-methionine	C05200;C00019	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid;H+;S-adenosyl-L-homocysteine	C05313;C00080;C00021	YDR204W;YGR255C;YLR201C;YML110C;YOL096C;YOR125C	P27680;O13525;P53318;Q05779;P49017;P41735
r_0985	R04711	2.1.1.64	forward	3-hexaprenyl-4,5-dihydroxybenzoic acid;S-adenosyl-L-methionine	C05200;C00019	3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid;H+;S-adenosyl-L-homocysteine	C05313;C00080;C00021	YDR204W;YGR255C;YLR201C;YML110C;YOL096C;YOR125C	P27680;O13525;P53318;Q05779;P49017;P41735
r_0986	R04427	2.1.1.41	forward	S-adenosyl-L-methionine;zymosterol	C00019;C05437	fecosterol;H+;S-adenosyl-L-homocysteine	C04525;C00080;C00021	YML008C	P25087
r_0987	R00527	3.1.2.12	forward	H2O;S-formylglutathione	C00001;C01031	formate;glutathione;H+	C00058;C00051;C00080	YJL068C	P40363
r_0988	R00715	1.5.1.7	forward	H2O;L-saccharopine;NAD	C00001;C00449;C00003	2-oxoglutarate;H+;L-lysine;NADH	C00026;C00080;C00047;C00004	YIR034C	P38998
r_0989	R02315	1.5.1.10	forward	H+;L-allysine;L-glutamate;NADPH	C00080;C04076;C00025;C00005	H2O;L-saccharopine;NADP(+)	C00001;C00449;C00006	YNR050C	P38999
r_0990	R01829	4.1.2.13	forward	sedoheptulose 1,7-bisphosphate	C00447	D-erythrose 4-phosphate;dihydroxyacetone phosphate	C00279;C00111	YKL060C	P14540
r_0990	R01829	4.1.2.13	reverse	D-erythrose 4-phosphate;dihydroxyacetone phosphate	C00279;C00111	sedoheptulose 1,7-bisphosphate	C00447	YKL060C	P14540
r_0993	R01281	2.3.1.50	forward	H+;L-serine;palmitoyl-CoA	C00080;C00065;C00154	3-ketosphinganine;carbon dioxide;coenzyme A	C02934;C00011;C00010	YMR296C;YKL212W;YDR062W;YGR038W;YLR350W;YBR058C-A	P40970;P32368;Q3E790;P25045;Q06144;P53224
r_0995	R03662	6.1.1.11	forward	ATP;L-serine;tRNA(Ser)	C00002;C00065;C01650	AMP;diphosphate;Ser-tRNA(Ser)	C00020;C00013;C02553	YDR023W	P07284
r_0995	R03662	6.1.1.11	forward	ATP;L-serine;tRNA(Ser)	C00002;C00065;C01650	AMP;diphosphate;Ser-tRNA(Ser)	C00020;C00013;C02553	YHR011W	P38705
r_0996	R02413	1.1.1.25	forward	3-dehydroshikimate;H+;NADPH	C02637;C00080;C00005	NADP(+);shikimate	C00006;C00493	YDR127W	P08566
r_0996	R02413	2.5.1.19	forward	3-dehydroshikimate;H+;NADPH	C02637;C00080;C00005	NADP(+);shikimate	C00006;C00493	YDR127W	P08566
